display
"(100.0, 49, 4900.0, 193, 9457.0, -4557.0)"
"(100.0, 34, 3400.0, 193, 6562.0, -3162.0)"
"(100.0, 49, 4900.0, 193, 9457.0, -4557.0)"
"(100.0, 39, 3900.0, 193, 7527.0, -3627.0)"
"(100.0, 43, 4300.0, 193, 8299.0, -3999.0)"
"(100.0, 41, 4100.0, 193, 7913.0, -3813.0)"
"(100.0, 36, 3600.0, 193, 6948.0, -3348.0)"
"(100.0, 27, 2700.0, 193, 5211.0, -2511.0)"
"(100.0, 29, 2900.0, 193, 5597.0, -2697.0)"
"(100.0, 20, 2000.0, 193, 3860.0, -1860.0)"
"(100.0, 37, 3700.0, 193, 7141.0, -3441.0)"
"(100.0, 26, 2600.0, 193, 5018.0, -2418.0)"
"(76.67, 39, 2990.13, 193, 7527.0, -4536.87)"
"(100.0, 22, 2200.0, 193, 4246.0, -2046.0)"
"(100.0, 22, 2200.0, 193, 4246.0, -2046.0)"
"(86.77, 21, 1822.17, 193, 4053.0, -2230.83)"
"(100.0, 66, 6600.0, 193, 12738.0, -6138.0)"
"(100.0, 56, 5600.0, 193, 10808.0, -5208.0)"
"(100.0, 50, 5000.0, 136, 6800.0, -1800.0)"
"(100.0, 46, 4600.0, 136, 6256.0, -1656.0)"
"(100.0, 33, 3300.0, 136, 4488.0, -1188.0)"
"(100.0, 49, 4900.0, 136, 6664.0, -1764.0)"
"(100.0, 32, 3200.0, 136, 4352.0, -1152.0)"
"(100.0, 44, 4400.0, 136, 5984.0, -1584.0)"
"(100.0, 24, 2400.0, 136, 3264.0, -864.0)"
"(100.0, 26, 2600.0, 136, 3536.0, -936.0)"
"(100.0, 45, 4500.0, 136, 6120.0, -1620.0)"
"(100.0, 39, 3900.0, 136, 5304.0, -1404.0)"
"(100.0, 49, 4900.0, 136, 6664.0, -1764.0)"
"(100.0, 20, 2000.0, 136, 2720.0, -720.0)"
"(100.0, 27, 2700.0, 136, 3672.0, -972.0)"
"(100.0, 30, 3000.0, 136, 4080.0, -1080.0)"
"(100.0, 25, 2500.0, 136, 3400.0, -900.0)"
"(100.0, 24, 2400.0, 136, 3264.0, -864.0)"
"(100.0, 22, 2200.0, 136, 2992.0, -792.0)"
"(100.0, 33, 3300.0, 136, 4488.0, -1188.0)"
"(64.93, 47, 3051.71, 136, 6392.0, -3340.29)"
"(48.05, 25, 1201.25, 136, 3400.0, -2198.75)"
"(75.47, 26, 1962.22, 136, 3536.0, -1573.78)"
"(54.68, 48, 2624.64, 136, 6528.0, -3903.36)"
"(100.0, 39, 3900.0, 136, 5304.0, -1404.0)"
"(100.0, 34, 3400.0, 136, 4624.0, -1224.0)"
"(100.0, 32, 3200.0, 136, 4352.0, -1152.0)"
"(100.0, 64, 6400.0, 136, 8704.0, -2304.0)"
"(100.0, 19, 1900.0, 136, 2584.0, -684.0)"
"(100.0, 42, 4200.0, 147, 6174.0, -1974.0)"
"(100.0, 31, 3100.0, 147, 4557.0, -1457.0)"
"(100.0, 22, 2200.0, 147, 3234.0, -1034.0)"
"(100.0, 26, 2600.0, 147, 3822.0, -1222.0)"
"(100.0, 20, 2000.0, 147, 2940.0, -940.0)"
"(100.0, 21, 2100.0, 147, 3087.0, -987.0)"
"(100.0, 33, 3300.0, 147, 4851.0, -1551.0)"
"(100.0, 28, 2800.0, 147, 4116.0, -1316.0)"
"(100.0, 26, 2600.0, 147, 3822.0, -1222.0)"
"(100.0, 31, 3100.0, 147, 4557.0, -1457.0)"
"(100.0, 48, 4800.0, 147, 7056.0, -2256.0)"
"(100.0, 50, 5000.0, 147, 7350.0, -2350.0)"
"(100.0, 28, 2800.0, 147, 4116.0, -1316.0)"
"(100.0, 26, 2600.0, 147, 3822.0, -1222.0)"
"(100.0, 32, 3200.0, 147, 4704.0, -1504.0)"
"(100.0, 44, 4400.0, 147, 6468.0, -2068.0)"
"(100.0, 30, 3000.0, 147, 4410.0, -1410.0)"
"(100.0, 38, 3800.0, 147, 5586.0, -1786.0)"
"(100.0, 40, 4000.0, 147, 5880.0, -1880.0)"
"(61.99, 46, 2851.54, 147, 6762.0, -3910.46)"
"(100.0, 26, 2600.0, 147, 3822.0, -1222.0)"
"(100.0, 27, 2700.0, 147, 3969.0, -1269.0)"
"(100.0, 43, 4300.0, 147, 6321.0, -2021.0)"
"(65.63, 35, 2297.05, 147, 5145.0, -2847.95)"
"(100.0, 37, 3700.0, 147, 5439.0, -1739.0)"
"(46.9, 37, 1735.3, 147, 5439.0, -3703.7)"
"(100.0, 27, 2700.0, 147, 3969.0, -1269.0)"
"(100.0, 38, 3800.0, 147, 5586.0, -1786.0)"
"(100.0, 33, 3300.0, 194, 6402.0, -3102.0)"
"(100.0, 42, 4200.0, 194, 8148.0, -3948.0)"
"(100.0, 42, 4200.0, 194, 8148.0, -3948.0)"
"(100.0, 48, 4800.0, 194, 9312.0, -4512.0)"
"(100.0, 41, 4100.0, 194, 7954.0, -3854.0)"
"(100.0, 30, 3000.0, 194, 5820.0, -2820.0)"
"(100.0, 27, 2700.0, 194, 5238.0, -2538.0)"
"(100.0, 21, 2100.0, 194, 4074.0, -1974.0)"
"(100.0, 20, 2000.0, 194, 3880.0, -1880.0)"
"(100.0, 41, 4100.0, 194, 7954.0, -3854.0)"
"(100.0, 27, 2700.0, 194, 5238.0, -2538.0)"
"(100.0, 28, 2800.0, 194, 5432.0, -2632.0)"
"(100.0, 24, 2400.0, 194, 4656.0, -2256.0)"
"(100.0, 44, 4400.0, 194, 8536.0, -4136.0)"
"(100.0, 50, 5000.0, 194, 9700.0, -4700.0)"
"(100.0, 21, 2100.0, 194, 4074.0, -1974.0)"
"(100.0, 33, 3300.0, 194, 6402.0, -3102.0)"
"(100.0, 33, 3300.0, 194, 6402.0, -3102.0)"
"(100.0, 31, 3100.0, 194, 6014.0, -2914.0)"
"(71.47, 41, 2930.27, 194, 7954.0, -5023.73)"
"(79.65, 45, 3584.25, 194, 8730.0, -5145.75)"
"(85.39, 33, 2817.87, 194, 6402.0, -3584.13)"
"(76.0, 45, 3420.0, 194, 8730.0, -5310.0)"
"(99.04, 26, 2575.04, 194, 5044.0, -2468.96)"
"(100.0, 12, 1200.0, 194, 2328.0, -1128.0)"
"(100.0, 41, 4100.0, 207, 8487.0, -4387.0)"
"(100.0, 33, 3300.0, 207, 6831.0, -3531.0)"
"(100.0, 46, 4600.0, 207, 9522.0, -4922.0)"
"(100.0, 33, 3300.0, 207, 6831.0, -3531.0)"
"(100.0, 20, 2000.0, 207, 4140.0, -2140.0)"
"(100.0, 44, 4400.0, 207, 9108.0, -4708.0)"
"(100.0, 33, 3300.0, 207, 6831.0, -3531.0)"
"(100.0, 21, 2100.0, 207, 4347.0, -2247.0)"
"(100.0, 47, 4700.0, 207, 9729.0, -5029.0)"
"(100.0, 46, 4600.0, 207, 9522.0, -4922.0)"
"(100.0, 32, 3200.0, 207, 6624.0, -3424.0)"
"(100.0, 42, 4200.0, 207, 8694.0, -4494.0)"
"(100.0, 44, 4400.0, 207, 9108.0, -4708.0)"
"(100.0, 35, 3500.0, 207, 7245.0, -3745.0)"
"(100.0, 41, 4100.0, 207, 8487.0, -4387.0)"
"(100.0, 46, 4600.0, 207, 9522.0, -4922.0)"
"(100.0, 31, 3100.0, 207, 6417.0, -3317.0)"
"(100.0, 38, 3800.0, 207, 7866.0, -4066.0)"
"(64.0, 42, 2688.0, 207, 8694.0, -6006.0)"
"(57.22, 33, 1888.26, 207, 6831.0, -4942.74)"
"(52.36, 48, 2513.28, 207, 9936.0, -7422.72)"
"(100.0, 42, 4200.0, 207, 8694.0, -4494.0)"
"(100.0, 32, 3200.0, 207, 6624.0, -3424.0)"
"(100.0, 34, 3400.0, 207, 7038.0, -3638.0)"
"(69.12, 33, 2280.96, 207, 6831.0, -4550.04)"
"(100.0, 36, 3600.0, 207, 7452.0, -3852.0)"
"(100.0, 27, 2700.0, 136, 3672.0, -972.0)"
"(100.0, 21, 2100.0, 136, 2856.0, -756.0)"
"(100.0, 21, 2100.0, 136, 2856.0, -756.0)"
"(100.0, 38, 3800.0, 136, 5168.0, -1368.0)"
"(100.0, 30, 3000.0, 136, 4080.0, -1080.0)"
"(100.0, 49, 4900.0, 136, 6664.0, -1764.0)"
"(100.0, 43, 4300.0, 136, 5848.0, -1548.0)"
"(100.0, 41, 4100.0, 136, 5576.0, -1476.0)"
"(100.0, 38, 3800.0, 136, 5168.0, -1368.0)"
"(100.0, 28, 2800.0, 136, 3808.0, -1008.0)"
"(100.0, 43, 4300.0, 136, 5848.0, -1548.0)"
"(100.0, 25, 2500.0, 136, 3400.0, -900.0)"
"(100.0, 38, 3800.0, 136, 5168.0, -1368.0)"
"(100.0, 41, 4100.0, 136, 5576.0, -1476.0)"
"(100.0, 28, 2800.0, 136, 3808.0, -1008.0)"
"(100.0, 25, 2500.0, 136, 3400.0, -900.0)"
"(100.0, 41, 4100.0, 136, 5576.0, -1476.0)"
"(100.0, 39, 3900.0, 136, 5304.0, -1404.0)"
"(100.0, 21, 2100.0, 136, 2856.0, -756.0)"
"(100.0, 27, 2700.0, 136, 3672.0, -972.0)"
"(99.21, 33, 3273.93, 136, 4488.0, -1214.07)"
"(100.0, 29, 2900.0, 136, 3944.0, -1044.0)"
"(100.0, 49, 4900.0, 136, 6664.0, -1764.0)"
"(100.0, 49, 4900.0, 136, 6664.0, -1764.0)"
"(100.0, 20, 2000.0, 136, 2720.0, -720.0)"
"(63.2, 39, 2464.8, 136, 5304.0, -2839.2)"
"(100.0, 40, 4000.0, 136, 5440.0, -1440.0)"
"(100.0, 49, 4900.0, 136, 6664.0, -1764.0)"
"(100.0, 21, 2100.0, 150, 3150.0, -1050.0)"
"(100.0, 50, 5000.0, 150, 7500.0, -2500.0)"
"(100.0, 20, 2000.0, 150, 3000.0, -1000.0)"
"(100.0, 49, 4900.0, 150, 7350.0, -2450.0)"
"(100.0, 38, 3800.0, 150, 5700.0, -1900.0)"
"(100.0, 35, 3500.0, 150, 5250.0, -1750.0)"
"(100.0, 40, 4000.0, 150, 6000.0, -2000.0)"
"(100.0, 28, 2800.0, 150, 4200.0, -1400.0)"
"(100.0, 25, 2500.0, 150, 3750.0, -1250.0)"
"(100.0, 36, 3600.0, 150, 5400.0, -1800.0)"
"(100.0, 43, 4300.0, 150, 6450.0, -2150.0)"
"(100.0, 32, 3200.0, 150, 4800.0, -1600.0)"
"(100.0, 46, 4600.0, 150, 6900.0, -2300.0)"
"(100.0, 48, 4800.0, 150, 7200.0, -2400.0)"
"(100.0, 43, 4300.0, 150, 6450.0, -2150.0)"
"(100.0, 49, 4900.0, 150, 7350.0, -2450.0)"
"(100.0, 24, 2400.0, 150, 3600.0, -1200.0)"
"(100.0, 26, 2600.0, 150, 3900.0, -1300.0)"
"(100.0, 30, 3000.0, 150, 4500.0, -1500.0)"
"(100.0, 24, 2400.0, 150, 3600.0, -1200.0)"
"(100.0, 55, 5500.0, 150, 8250.0, -2750.0)"
"(100.0, 22, 2200.0, 150, 3300.0, -1100.0)"
"(78.92, 49, 3867.08, 150, 7350.0, -3482.92)"
